file,function
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_character_option_reg_ticket.py,prepare
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_character_option_reg_ticket.py,create_character
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_new_ticket_orga_bulk.py,test_user_new_ticket_orga_bulk
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_new_ticket_orga_bulk.py,bulk_writing
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_new_ticket_orga_bulk.py,bulk_questbuilder
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_new_ticket_orga_bulk.py,bulk_px
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_new_ticket_orga_bulk.py,bulk_warehouse
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_new_ticket_orga_bulk.py,bulk_warehouse2
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_new_ticket_orga_bulk.py,new_ticket
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_pdf_test.py,test_user_pdf
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_registration_form_gift_test.py,test_user_registration_form_gift
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_registration_form_gift_test.py,prepare
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_registration_form_gift_test.py,field_choice
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_registration_form_gift_test.py,field_multiple
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_registration_form_gift_test.py,field_text
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_registration_form_gift_test.py,gift
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_search.py,test_user_search
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_search.py,filter_multi
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_search.py,filter_single
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_search.py,filter_faction
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_search.py,prepare
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_search.py,characters
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_membership_test.py,test_user_signup_membership
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_membership_test.py,signup
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_membership_test.py,membership
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_membership_test.py,pay
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_payment_test.py,test_user_signup_payment
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_payment_test.py,prepare
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_payment_test.py,signup
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_payment_test.py,characters
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_simple_test.py,test_user_signup_simple
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_simple_test.py,signup
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_simple_test.py,help_questions
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_signup_simple_test.py,pre_register
/home/loskana/Documents/my/larpmanager/larpmanager/tests/playwright/user_ticket.py,test_user_ticket
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,get_association
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,get_user
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,get_member
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,get_event
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,get_run
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,get_registration
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,create_association
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,create_user
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,create_member
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,create_event
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,create_run
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,create_registration
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,payment_invoice
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,payment_item
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,other_item_token
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,other_item_credit
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,payment_method
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,ticket
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,question
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,question_with_options
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,character
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,invoice
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,accounting_item
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,collection
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,collection_item
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,organizer
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,refund_request
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,other_item_refund
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,discount
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/base.py,user_with_permissions
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_registration_tokens_credits_use_with_tokens
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_registration_tokens_credits_use_with_credits
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_registration_tokens_credits_use_tokens_then_credits
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_registration_tokens_credits_overpay_removes_credit_first
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_registration_tokens_credits_use_with_zero_remaining
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_registration_tokens_credits_use_with_negative_remaining
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_get_reg_iscr_basic
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_get_reg_iscr_with_additionals
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_get_reg_iscr_with_discount
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_get_reg_iscr_with_options
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_update_registration_accounting_basic
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_update_registration_accounting_with_payment
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_update_registration_accounting_cancelled_run
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_tokens_credits_with_insufficient_balance
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_accounting_functions.py,test_get_reg_iscr_minimum_zero
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_balance_functions.py,test_get_run_accounting_basic
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_balance_functions.py,test_get_run_accounting_with_expenses
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_balance_functions.py,test_get_run_accounting_with_tokens_credits
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_balance_functions.py,test_get_run_accounting_with_discounts
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_balance_functions.py,test_get_run_accounting_calculates_balance
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_member_post_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_character_pre_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_character_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_faction_pre_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_faction_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_quest_type_pre_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_quest_type_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_quest_pre_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_quest_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_trait_pre_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_trait_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_post_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_run_post_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_writing_question_post_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_writing_question_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_writing_option_post_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_writing_option_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_character_rel_post_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_character_rel_post_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_run_pre_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_assignment_trait_post_save_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_assignment_trait_post_delete_resets_character_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_association_role_post_save_resets_role_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_association_role_pre_delete_resets_role_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_role_post_save_resets_role_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_role_pre_delete_resets_role_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_post_save_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_post_delete_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_ticket_post_save_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_ticket_post_delete_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_accounting_item_payment_post_save_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_accounting_item_payment_post_delete_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_accounting_item_discount_post_save_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_accounting_item_discount_post_delete_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_accounting_item_other_post_save_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_accounting_item_other_post_delete_resets_accounting_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_character_post_save_resets_rels_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_character_post_delete_resets_rels_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_faction_post_save_resets_rels_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_faction_post_delete_resets_rels_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_plot_post_save_resets_rels_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_plot_post_delete_resets_rels_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_post_save_resets_links_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_post_save_resets_links_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_post_delete_resets_links_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_run_post_save_resets_links_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_run_post_delete_resets_links_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_registration_post_save_resets_registration_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_character_post_save_resets_registration_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_run_post_save_resets_registration_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_post_save_resets_registration_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_association_role_m2m_add_member_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_association_role_m2m_remove_member_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_association_role_m2m_clear_members_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_role_m2m_add_member_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_role_m2m_remove_member_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_role_m2m_clear_members_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_association_role_post_save_resets_member_caches
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_role_post_save_resets_member_caches
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_association_role_pre_delete_resets_member_caches
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_cache_signals.py,test_event_role_pre_delete_resets_member_caches
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_traits_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_character_can_be_updated
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_item_membership_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_help_question_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_chat_message_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_registration_character_rel_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_registration_alert_can_be_changed
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_registration_can_be_deleted
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_pre_registration_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_item_expense_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_item_expense_value_can_be_changed
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_item_payment_value_can_be_changed
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_item_other_value_can_be_changed
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_item_donation_pre_save_sends_mail
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_collection_post_save_sends_mail
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_item_collection_value_can_be_changed
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_traits_are_unique_per_event
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_registration_alert_values_can_be_set
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_accounting_payment_types_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_help_questions_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_mail_signals.py,test_chat_messages_with_different_channels_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_base_functions.py,test_is_reg_provisional_no_payment_feature
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_base_functions.py,test_is_reg_provisional_fully_paid
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_base_functions.py,test_is_reg_provisional_no_cost
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_base_functions.py,test_is_reg_provisional_partial_payment
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_text_functions.py,test_get_event_text_with_lang
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_text_functions.py,test_get_event_text_fallback_to_default
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_text_functions.py,test_get_event_text_uses_current_lang
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_text_functions.py,test_get_association_text_with_lang
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_member_text_functions.py,test_get_association_text_fallback_to_default
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_tokens_automatic_update_on_token_given
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_tokens_automatic_update_on_token_used
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_credit_automatic_update_on_credit_given
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_credit_automatic_update_on_credit_used
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_credit_automatic_update_on_expense_approved
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_credit_automatic_update_on_refund
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_multiple_token_operations
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_multiple_credit_operations
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_no_update_when_feature_disabled
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_token_balance_never_negative
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_delete_token_item_updates_balance
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_membership_accounting.py,test_update_payment_item_recalculates_balance
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_pre_save_callback_sets_order_for_association_scoped_models
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_association_permission_can_be_queried
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_event_permission_can_be_queried
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_plot_pre_save_creates_slug
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_faction_pre_save_creates_slug
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_prologue_pre_save_replaces_characters
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_run_post_save_updates_run
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_trait_post_save_updates_traits_all
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_accounting_item_payment_post_save_calls_update_token_credit
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_speed_larp_pre_save_replaces_characters
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_larp_manager_tutorial_pre_save_creates_slug
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_user_post_save_sends_welcome_email
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_membership_pre_save_sets_card_number
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_event_button_post_save_clears_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_event_button_pre_delete_clears_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_event_pre_save_creates_slug
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_event_post_save_resets_caches
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_registration_can_be_created
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_event_config_post_save_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_event_config_post_delete_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_association_config_post_save_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_association_config_post_delete_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_run_config_post_save_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_run_config_post_delete_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_member_config_post_save_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_member_config_post_delete_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_character_config_post_save_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_character_config_post_delete_resets_configs
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_association_post_save_updates_features
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_larp_manager_tutorial_post_save_indexes_tutorial
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_larp_manager_tutorial_can_be_deleted
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_larp_manager_guide_post_save_indexes_guide
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_larp_manager_guide_can_be_deleted
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_writing_question_post_save_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_writing_question_pre_delete_resets_cache
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_larp_manager_ticket_post_save_sends_notification
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_warehouse_item_pre_save_rotates_vertical_photo
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_model_signals.py,test_registration_with_automatic_accounting
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_payment_invoice_vat.py,test_get_payment_fee_with_fee
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_payment_invoice_vat.py,test_get_payment_fee_with_comma_separator
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_payment_invoice_vat.py,test_invoice_received_money_basic
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_payment_invoice_vat.py,test_invoice_received_money_with_txn_id
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_payment_invoice_vat.py,test_invoice_received_money_not_found
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_payment_invoice_vat.py,test_invoice_received_money_already_confirmed
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_create_basic_registration
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_create_registration_with_ticket
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_create_registration_with_quotas
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_create_registration_generates_special_code
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_create_registration_with_additionals
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_modify_registration_quotas
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_modify_registration_ticket
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_cancel_registration
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_modify_registration_additionals
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_modify_registration_pay_what
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,ensure_run_active
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_tot_iscr_update_with_ticket
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_tot_iscr_update_with_additionals
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_tot_payed_update
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_tot_payed_update_multiple_payments
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_tot_iscr_with_discount
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_tot_iscr_with_options
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_quota_calculation
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_surcharge_calculation
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_payment_date_set_when_fully_paid
/home/loskana/Documents/my/larpmanager/larpmanager/tests/unit/test_registration_signals.py,test_automatic_tot_payed_with_transactions
